Record Date,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
12/24/2019,17116000000000.00,5963940000000.00,23080000000000.00,1,2020,1,2019,4,12,24
12/23/2019,17132300000000.00,5981910000000.00,23114200000000.00,1,2020,1,2019,4,12,23
12/20/2019,17131400000000.00,5955270000000.00,23086700000000.00,1,2020,1,2019,4,12,20
12/19/2019,17131600000000.00,5956010000000.00,23087600000000.00,1,2020,1,2019,4,12,19
12/18/2019,17132700000000.00,5966860000000.00,23099600000000.00,1,2020,1,2019,4,12,18
12/17/2019,17130300000000.00,5981120000000.00,23111500000000.00,1,2020,1,2019,4,12,17
12/16/2019,17141600000000.00,5966560000000.00,23108200000000.00,1,2020,1,2019,4,12,16
12/13/2019,17088800000000.00,5961650000000.00,23050400000000.00,1,2020,1,2019,4,12,13
12/12/2019,17088800000000.00,5964940000000.00,23053700000000.00,1,2020,1,2019,4,12,12
12/11/2019,17105900000000.00,5963470000000.00,23069400000000.00,1,2020,1,2019,4,12,11
12/10/2019,17104600000000.00,5978500000000.00,23083100000000.00,1,2020,1,2019,4,12,10
12/9/2019,17123400000000.00,5973590000000.00,23097000000000.00,1,2020,1,2019,4,12,9
12/6/2019,17123200000000.00,5966840000000.00,23090100000000.00,1,2020,1,2019,4,12,6
12/5/2019,17122600000000.00,5968530000000.00,23091100000000.00,1,2020,1,2019,4,12,5
12/4/2019,17123700000000.00,5966180000000.00,23089900000000.00,1,2020,1,2019,4,12,4
12/3/2019,17122400000000.00,5965830000000.00,23088300000000.00,1,2020,1,2019,4,12,3
12/2/2019,17133900000000.00,5971070000000.00,23105000000000.00,1,2020,1,2019,4,12,2
11/29/2019,17105400000000.00,5970780000000.00,23076200000000.00,1,2020,1,2019,4,11,29
11/27/2019,17072400000000.00,6003710000000.00,23076100000000.00,1,2020,1,2019,4,11,27
11/26/2019,17071300000000.00,6021930000000.00,23093200000000.00,1,2020,1,2019,4,11,26
11/25/2019,17060300000000.00,6012420000000.00,23072700000000.00,1,2020,1,2019,4,11,25
11/22/2019,17059800000000.00,6012020000000.00,23071800000000.00,1,2020,1,2019,4,11,22
11/21/2019,17059100000000.00,5992110000000.00,23051200000000.00,1,2020,1,2019,4,11,21
11/20/2019,17050300000000.00,6003130000000.00,23053400000000.00,1,2020,1,2019,4,11,20
11/19/2019,17048400000000.00,6017820000000.00,23066200000000.00,1,2020,1,2019,4,11,19
11/18/2019,17045900000000.00,6004930000000.00,23050800000000.00,1,2020,1,2019,4,11,18
11/15/2019,17045100000000.00,5998580000000.00,23043700000000.00,1,2020,1,2019,4,11,15
11/14/2019,17022100000000.00,5994520000000.00,23016700000000.00,1,2020,1,2019,4,11,14
11/13/2019,17009900000000.00,5994920000000.00,23004900000000.00,1,2020,1,2019,4,11,13
11/12/2019,17009800000000.00,6005320000000.00,23015100000000.00,1,2020,1,2019,4,11,12
11/8/2019,17004600000000.00,6001750000000.00,23006300000000.00,1,2020,1,2019,4,11,8
11/7/2019,17004700000000.00,5999370000000.00,23004000000000.00,1,2020,1,2019,4,11,7
11/6/2019,16990300000000.00,5995490000000.00,22985800000000.00,1,2020,1,2019,4,11,6
11/5/2019,16990100000000.00,5995880000000.00,22986000000000.00,1,2020,1,2019,4,11,5
11/4/2019,16979200000000.00,5986500000000.00,22965700000000.00,1,2020,1,2019,4,11,4
11/1/2019,16979100000000.00,5974100000000.00,22953200000000.00,1,2020,1,2019,4,11,1
10/31/2019,16981300000000.00,6027100000000.00,23008400000000.00,1,2020,1,2019,4,10,31
10/30/2019,16931800000000.00,6031460000000.00,22963200000000.00,1,2020,1,2019,4,10,30
10/29/2019,16930800000000.00,6035530000000.00,22966300000000.00,1,2020,1,2019,4,10,29
